,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.34,,,,,,,0,,,,,1,,,,,2,,,,,3,,,,,4,,,
,,,,,,,,,,,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev,,Reach,River Sta,Profile,W.S. Elev
XS,DIFF,MAX,AVERAGE,MIN,STDEV,0,1,2,3,4,,,,,(ft),,,,,(ft),,,,,(ft),,,,,(ft),,,,,(ft)
,,,,,,,,,,,,,,,,,,,,,,DS of Gold Run,1568,CWCB-100yr,5763.95,,DS of Gold Run,1542,CWCB-100yr,5763.07,,DS of Gold Run,1511,CWCB-100yr,5762.59
1472.576,0.59,5763.29,5763.12,5762.70,0.23,5762.9,5763.29,5763.18,5762.95,5762.70,,DS of Gold Run,1472.576,CWCB-100yr,5762.9,,DS of Gold Run,1455,CWCB-100yr,5762.98,,DS of Gold Run,1440,CWCB-100yr,5762.92,,DS of Gold Run,1430,CWCB-100yr,5762.87,,DS of Gold Run,1421,CWCB-100yr,5762.85
1412.559,0.07,5762.88,5762.86,5762.81,0.03,5762.81,5762.88,5762.88,5762.88,5762.88,,DS of Gold Run,1412.559,CWCB-100yr,5762.81,,DS of Gold Run,1412.559,CWCB-100yr,5762.88,,DS of Gold Run,1412.559,CWCB-100yr,5762.88,,DS of Gold Run,1412.559,CWCB-100yr,5762.88,,DS of Gold Run,1412.559,CWCB-100yr,5762.88
1400,,,,,,,,,,,,DS of Gold Run,1400,,,,DS of Gold Run,1400,,,,DS of Gold Run,1400,,,,DS of Gold Run,1400,,,,DS of Gold Run,1400,,
1386.148,0.02,5761.08,5761.07,5761.06,0.01,5761.08,5761.06,5761.06,5761.06,5761.06,,DS of Gold Run,1386.148,CWCB-100yr,5761.08,,DS of Gold Run,1386.148,CWCB-100yr,5761.06,,DS of Gold Run,1386.148,CWCB-100yr,5761.06,,DS of Gold Run,1386.148,CWCB-100yr,5761.06,,DS of Gold Run,1386.148,CWCB-100yr,5761.06
,,,,,,,,,,,,,,,,,DS of Gold Run,1356,CWCB-100yr,5759.64,,DS of Gold Run,1332,CWCB-100yr,5759.29,,DS of Gold Run,1319,CWCB-100yr,5758.6,,DS of Gold Run,1304,CWCB-100yr,5758.87
1288.404,0.85,5758.69,5758.18,5757.84,0.38,5758.69,5757.84,5758.00,5757.91,5758.50,,DS of Gold Run,1288.404,CWCB-100yr,5758.69,,DS of Gold Run,1254,CWCB-100yr,5756.93,,DS of Gold Run,1234,CWCB-100yr,5756.38,,DS of Gold Run,1201,CWCB-100yr,5755.94,,DS of Gold Run,1166,CWCB-100yr,5755.64
1114.442,1.65,5755.50,5754.47,5753.85,0.69,5755.5,5753.92,5753.98,5753.85,5754.25,,DS of Gold Run,1114.442,CWCB-100yr,5755.5,,DS of Gold Run,1079,CWCB-100yr,5753.16,,DS of Gold Run,1055,CWCB-100yr,5752.79,,DS of Gold Run,1013,CWCB-100yr,5751.41,,DS of Gold Run,969,CWCB-100yr,5750.31
904.2737,0.58,5751.06,5750.91,5750.49,0.22,5750.73,5750.95,5751.06,5750.88,5750.49,,DS of Gold Run,904.2737,CWCB-100yr,5750.73,,DS of Gold Run,885,CWCB-100yr,5750.71,,DS of Gold Run,871,CWCB-100yr,5750.68,,DS of Gold Run,861,CWCB-100yr,5750.67,,DS of Gold Run,848,CWCB-100yr,5750.64
835.5021,0.00,5750.58,5750.58,5750.58,0.00,5750.58,5750.58,5750.58,5750.58,5750.58,,DS of Gold Run,835.5021,CWCB-100yr,5750.58,,DS of Gold Run,835.5021,CWCB-100yr,5750.58,,DS of Gold Run,835.5021,CWCB-100yr,5750.58,,DS of Gold Run,835.5021,CWCB-100yr,5750.58,,DS of Gold Run,835.5021,CWCB-100yr,5750.58
820,,,,,,,,,,,,DS of Gold Run,820,,,,DS of Gold Run,820,,,,DS of Gold Run,820,,,,DS of Gold Run,820,,,,DS of Gold Run,820,,
808.9484,0.02,5747.96,5747.95,5747.94,0.01,5747.94,5747.96,5747.96,5747.96,5747.96,,DS of Gold Run,808.9484,CWCB-100yr,5747.94,,DS of Gold Run,808.9484,CWCB-100yr,5747.96,,DS of Gold Run,808.9484,CWCB-100yr,5747.96,,DS of Gold Run,808.9484,CWCB-100yr,5747.96,,DS of Gold Run,808.9484,CWCB-100yr,5747.96
,,,,,,,,,,,,,,,,,DS of Gold Run,777,CWCB-100yr,5745.13,,DS of Gold Run,761,CWCB-100yr,5744.36,,DS of Gold Run,741,CWCB-100yr,5744.27,,DS of Gold Run,718,CWCB-100yr,5743.65
692.8375,0.48,5742.94,5742.61,5742.46,0.20,5742.7,5742.68,5742.46,5742.92,5742.94,,DS of Gold Run,692.8375,CWCB-100yr,5742.7,,DS of Gold Run,656,CWCB-100yr,5741.61,,DS of Gold Run,634,CWCB-100yr,5740.82,,DS of Gold Run,601,CWCB-100yr,5740.36,,DS of Gold Run,559,CWCB-100yr,5739.14
518.4744,0.43,5738.44,5738.18,5738.02,0.17,5738.22,5738.31,5738.02,5738.40,5738.44,,DS of Gold Run,518.4744,CWCB-100yr,5738.22,,DS of Gold Run,488,CWCB-100yr,5737.58,,DS of Gold Run,451,CWCB-100yr,5736.38,,DS of Gold Run,412,CWCB-100yr,5735.86,,DS of Gold Run,375,CWCB-100yr,5735.98
346.695,0.52,5736.52,5736.37,5736.01,0.21,5736.29,5736.52,5736.30,5736.03,5736.01,,DS of Gold Run,346.695,CWCB-100yr,5736.29,,DS of Gold Run,314,CWCB-100yr,5736.28,,DS of Gold Run,289,CWCB-100yr,5736.25,,DS of Gold Run,262,CWCB-100yr,5736.25,,DS of Gold Run,223,CWCB-100yr,5736.12
183.5809,0.01,5736.14,5736.14,5736.13,0.00,5736.13,5736.14,5736.14,5736.14,5736.14,,DS of Gold Run,183.5809,CWCB-100yr,5736.13,,DS of Gold Run,183.5809,CWCB-100yr,5736.14,,DS of Gold Run,183.5809,CWCB-100yr,5736.14,,DS of Gold Run,183.5809,CWCB-100yr,5736.14,,DS of Gold Run,183.5809,CWCB-100yr,5736.14
100,,,,,,,,,,,,DS of Gold Run,100,,,,DS of Gold Run,100,,,,DS of Gold Run,100,,,,DS of Gold Run,100,,,,DS of Gold Run,100,,
21.39147,0.02,5723.80,5723.79,5723.78,0.01,5723.8,5723.78,5723.78,5723.78,5723.78,,DS of Gold Run,21.39147,CWCB-100yr,5723.8,,DS of Gold Run,21.39147,CWCB-100yr,5723.78,,DS of Gold Run,21.39147,CWCB-100yr,5723.78,,DS of Gold Run,21.39147,CWCB-100yr,5723.78,,DS of Gold Run,21.39147,CWCB-100yr,5723.78
